ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
000010.SZ,20200331,23.646192449707584,23.992625692657214,22.881819517299583,23.45224272538524,4037961,94699241.4876393,100000,10.0,202003,0.014431506506233,1
000010.SZ,20200430,23.57461912287544,24.415777507353717,23.57461912287544,24.044573220676188,2366037,56890349.88932902,100000,10.0,202004,0.0252568806415174,1
000010.SZ,20200529,22.77697719304541,23.882397305647974,22.631536631173333,22.750251185080515,3674272,83590610.92230815,100000,10.0,202005,-0.0538301105915521,1
000010.SZ,20200630,22.53403660734083,23.98720264477561,21.891657744440888,22.972221835089464,4313548,99091781.55230647,100000,10.0,202006,0.0097568439224318,1
000010.SZ,20200731,24.517908325449923,25.49996865043476,24.29407045621346,24.746294167024164,3013200,74565533.58407721,100000,10.0,202007,0.0772268500918291,1
000010.SZ,20200831,23.594793238330336,24.39237490300788,22.66149986457731,23.484474582193616,3374215,79241666.40235643,100000,10.0,202008,-0.0509902442892639,1
000010.SZ,20200930,21.20197966477278,21.50422324922944,20.113503555715912,21.232632529060396,2745557,58295402.86858946,100000,10.0,202009,-0.0958864140328953,1
000010.SZ,20201030,19.367702312345763,20.490562367535507,18.417864144662744,19.44551126063928,4099644,79719673.56661227,100000,10.0,202010,-0.0841686147949453,1
000010.SZ,20201130,19.70404738171413,20.907914475020476,19.049958372058505,19.762541312930843,4540962,89740949.12544906,100000,10.0,202011,0.0163035082000275,1
000010.SZ,20201231,22.366599481253196,22.600316470029767,21.31986947918417,22.17847970702806,3377948,74917751.16939603,100000,10.0,202012,0.1222483665355549,1
000010.SZ,20210129,23.657145601672287,24.71107048868183,23.41128779133148,23.49110332918444,2576540,60525767.37177687,100000,10.0,202101,0.0591845626704712,1
000010.SZ,20210226,25.325204146463463,26.00138486318001,25.07054603586987,25.52616370134716,3424152,87405464.49029528,100000,10.0,202102,0.0866311106653914,1
000010.SZ,20210331,25.80465870843066,25.80465870843066,24.661355096956097,25.72928714816473,2166525,55743143.83867759,100000,10.0,202103,0.007957460791762,1
000010.SZ,20210430,27.474981425830546,27.68642930544242,27.291858632971135,27.604947520525958,2411773,66576867.09642144,100000,10.0,202104,0.0728998188546787,1
000010.SZ,20210531,27.97007546127792,27.97007546127792,25.997402375215263,27.31337303944535,2909762,79475414.96200258,100000,10.0,202105,-0.010562399398289,1
000010.SZ,20210630,28.024006174479368,28.34968694274024,27.360755211580084,28.232746891084695,2230943,62985649.04743717,100000,10.0,202106,0.0336602092429818,1
000010.SZ,20210730,27.852685568396726,28.37172339872065,26.67057178872326,27.940090205385093,3865552,108003871.57360676,100000,10.0,202107,-0.0103658594336784,1
000010.SZ,20210831,27.16143022441579,28.750587011260933,26.96576911555326,27.256523305764336,3031940,82640143.27167912,100000,10.0,202108,-0.0244654507052739,1
000010.SZ,20210930,27.3983349196818,28.275129010676995,27.38273279612628,27.519151213494094,1739518,47870058.88059483,100000,10.0,202109,0.0096354147879975,1
000010.SZ,20211029,26.98458017746881,27.1570830297849,26.167146659770538,26.946557461740426,2411509,64981865.83800419,100000,10.0,202110,-0.0208071007463668,1
000010.SZ,20211130,28.868951213106826,30.18936274197912,27.876786426774043,28.790339387157054,4060467,116902223.00035146,100000,10.0,202111,0.0684236540431739,1
000010.SZ,20211231,28.6855016109596,29.863284076910517,27.93928152572276,29.157435330024686,2882094,84034469.42005217,100000,10.0,202112,0.0127506639616545,1
000010.SZ,20220131,29.6574121476606,29.87208962601172,29.461900259860396,29.82836247855965,3003902,89601477.70607029,100000,10.0,202201,0.0230104994126174,1
000010.SZ,20220228,29.02589622191997,30.926481523611027,28.22941988953406,29.414296579241807,4438813,130564562.04179406,100000,10.0,202202,-0.0138816168542765,1
000010.SZ,20220331,31.738007815134136,31.866407850594364,29.85829075174969,31.35045185946381,3325046,104241694.55350272,100000,10.0,202203,0.0658236131877578,1
000010.SZ,20220429,31.04404709231786,31.58615678320784,30.221252341198785,30.297124483287973,3605251,109228738.34049845,100000,10.0,202204,-0.0335984751000604,1
000010.SZ,20220531,31.822343039154838,32.05819433513483,29.57388988179764,31.388171731502734,4700726,147547194.95073992,100000,10.0,202205,0.0360115775613156,1
000010.SZ,20220630,31.038770589076883,32.40583346711968,29.12144306257016,30.93167488748365,2933460,90736831.01543778,100000,10.0,202206,-0.0145435945719936,1
000010.SZ,20220729,29.8739314881132,31.07015926457242,28.594523724778465,29.571557549014518,4368348,129178854.27612244,100000,10.0,202207,-0.0439716679881275,1
000010.SZ,20220831,28.985018506499998,29.87108341710196,28.824057214519136,28.936749038162606,3089234,89392388.97815922,100000,10.0,202208,-0.0214668608442325,1
000010.SZ,20220930,28.320998771921342,28.793997147002425,27.282360330671068,27.85944668716738,2891267,80549098.84486637,100000,10.0,202209,-0.0372295571134977,1
000010.SZ,20221031,27.83139282527372,27.84996321996773,27.61285377496431,27.646743100921785,2570015,71052544.4705155,100000,10.0,202210,-0.0076348819355257,1
000010.SZ,20221130,27.19819169520979,27.878568164648325,25.950961798375385,27.26087716731959,3652228,99562938.8950453,100000,10.0,202211,-0.0139570123031717,1
000010.SZ,20221230,27.454505517752438,28.482492608008403,27.421735923634767,27.768161113279785,2418339,67152826.97852792,100000,10.0,202212,0.018608496815661,1
000010.SZ,20230131,28.45286760461049,29.514470293188573,28.389996280539005,28.63612811585089,3678284,105331811.87048449,100000,10.0,202301,0.0312576334828313,1
000010.SZ,20230228,28.60043532289693,30.036459607342923,27.31368029931184,28.510959230841312,3994135,113876620.14747636,100000,10.0,202302,-0.004371012886351,1
000010.SZ,20230331,28.209469411595087,29.073995837497264,28.209469411595087,28.559562808442458,3318409,94772310.25960071,100000,10.0,202303,0.0017047331591906,1
000010.SZ,20230428,28.993612914000277,29.74925165504743,28.610670589804936,29.05806170042254,2636212,76603210.9513943,100000,10.0,202304,0.0174547101901967,1
000010.SZ,20230531,28.74085832661937,29.710717817983717,27.492437511990214,28.36084391724619,2582974,73255322.45630506,100000,10.0,202305,-0.0239939535666349,1
000010.SZ,20230630,29.4587589858426,30.178622214807756,27.69149736777452,29.450127238676544,3835920,112968332.07738411,100000,10.0,202306,0.0384080009963301,1
000010.SZ,20230731,31.38973401259309,31.38973401259309,30.50808553875614,30.77865890583909,2431846,74848958.54552917,100000,10.0,202307,0.0451112369191328,1
000010.SZ,20230831,31.635580426365973,32.75644314198191,30.343224071495825,31.184292078592676,2791217,87042126.18273321,100000,10.0,202308,0.013179039866374,1
000010.SZ,20230929,34.91099792837024,36.20757151335034,33.748254812186474,35.01170188120023,2389673,83666518.6695534,100000,10.0,202309,0.1227351832442267,1
000010.SZ,20231031,36.22364965809604,36.85513972558508,36.22364965809604,36.72282692726173,2713792,99658113.93258746,100000,10.0,202310,0.0488729468755215,1
000010.SZ,20231130,36.60925125880171,38.80010194091105,35.9923203791562,36.62684728162556,4294996,157312162.56719264,100000,10.0,202311,-0.0026136235597079,1
000010.SZ,20231229,35.9000148395664,36.56862953022638,34.513347012166705,36.07345142717695,3977901,143496618.5056186,100000,10.0,202312,-0.015109022357112,1
000010.SZ,20240131,35.89798643929495,37.0819016369332,34.58098598053881,35.7628910148559,3719144,133007341.54055524,100000,10.0,202401,-0.0086091127972045,1
000010.SZ,20240229,35.53762304746931,35.745276067550975,33.213361853784605,34.973015890139735,3450385,120670369.4320998,100000,10.0,202402,-0.0220864449797432,1
000010.SZ,20240329,36.63565588901757,38.83644292423962,35.76164721025935,37.05178599262343,3773380,139810468.2288454,100000,10.0,202403,0.0594392576554938,1
000010.SZ,20240430,35.73074851757832,37.22083157626203,35.47294860412091,35.8701859549741,3001425,107661672.87990811,100000,10.0,202404,-0.0318905015235857,1
000010.SZ,20240531,35.95139176325129,37.5978677841402,34.50901161607252,35.832303121909646,4200873,150526954.71264595,100000,10.0,202405,-0.0010561091908473,1
000010.SZ,20240628,35.388649346810446,35.5966898219364,33.129351537710335,34.99150515049475,3114365,108976318.9380206,100000,10.0,202406,-0.0234648040499743,1
000010.SZ,20240731,37.11544607879374,37.535694510869234,35.78185113388545,36.92685530706452,2192947,80978636.56506123,100000,10.0,202407,0.0553091428404131,1
000010.SZ,20240830,34.561090224975295,35.659733309377835,33.12543983854056,34.418495211180904,3341078,114994877.14318188,100000,10.0,202408,-0.0679278014611696,1
000010.SZ,20240930,34.35369112274009,35.80673745152363,32.87068975775035,33.897916876839474,3850651,130529047.5197188,100000,10.0,202409,-0.0151249591577821,1
000010.SZ,20241031,33.959766775670005,35.22709273957061,31.94857990347697,33.792993178179024,3787182,127980215.4905224,100000,10.0,202410,-0.0030952845580943,1
000010.SZ,20241129,34.352362669660195,34.97817366797905,33.58006935393412,34.43397262568073,2827533,97363193.92020892,100000,10.0,202411,0.0189678210545611,1
000010.SZ,20241231,35.35104974633186,35.59014407284498,34.19569781585716,35.330810438520814,4109945,145207687.70774642,100000,10.0,202412,0.0260451450835859,1
000010.SZ,20250131,34.80773313355812,36.02045250139212,34.33490763332837,35.05560128081245,3492261,122423309.18453138,100000,10.0,202501,-0.007789494616526,1
000010.SZ,20250228,37.0960832521873,39.0523015891251,36.60755516546923,36.89439457005157,2493173,91984108.3933992,100000,10.0,202502,0.0524536228749719,1
000010.SZ,20250331,37.93995573205208,39.120502534017,36.09095268106127,37.585710259156464,4004272,150503407.19085297,100000,10.0,202503,0.0187376889405865,1
000010.SZ,20250430,41.07444951139406,42.826782376412346,39.95914303152737,42.33588827132655,2048743,86735354.74466237,100000,10.0,202504,0.1263825528217301,1
000010.SZ,20250530,39.74845758127528,39.74845758127528,37.82637365170455,39.27008943825138,3350274,131565559.6226482,100000,10.0,202505,-0.0724160743581607,1
000010.SZ,20250630,40.58350082343263,42.9274612944994,38.5532146639508,40.60645188365545,4440799,180325090.91848525,100000,10.0,202506,0.0340300331504306,1
000010.SZ,20250731,38.7842470823659,40.59527149818825,38.10155653027227,38.60631503447528,3307526,127691390.74071787,100000,10.0,202507,-0.0492566268757219,1
000010.SZ,20250829,37.428007072248334,39.02869708069434,35.16683599415325,37.18172498881152,3495466,129967455.51974104,100000,10.0,202508,-0.0369004408836122,1
000010.SZ,20250930,40.04309505578083,43.35396701151938,40.04309505578083,40.983713631673886,3025464,123994750.1789386,100000,10.0,202509,0.1022542295712864,1
000010.SZ,20251031,44.14774645671141,46.2878177061365,44.07672555697444,44.68211294237045,3237218,144645740.29507458,100000,10.0,202510,0.0902407074169651,1
000010.SZ,20251128,40.53377508974713,42.9408234587841,40.34700987884399,40.66924481686479,2906982,118224762.63621923,100000,10.0,202511,-0.0898092740305573,1
