ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600006.SH,20210331,17.633012007784945,18.937133389093248,17.609506835528823,17.872808237150284,3096433,55341953.22818397,800000,80.0,202103,0.0241366566718401,2
600006.SH,20210430,16.655340749524488,17.66562235129084,16.23201674856377,16.860078646495786,2388761,40274698.32768192,800000,80.0,202104,-0.0566631486902794,2
600006.SH,20210531,18.277683714167694,19.57040963725168,17.57297982419875,18.56150573511464,3647534,67703723.26002564,800000,80.0,202105,0.1009145404533733,2
600006.SH,20210630,19.741222270830075,19.741222270830075,18.98763596416118,19.371914502893496,1949367,37762970.85876199,800000,80.0,202106,0.0436607233994883,2
600006.SH,20210730,19.179975249902288,20.308023062585814,18.82032793268846,19.360250040870053,3821641,73987925.32644068,800000,80.0,202107,-0.0006021326401012,2
600006.SH,20210831,19.507277768372045,19.7004393059024,18.45977413753941,19.448895733376435,3009377,58529059.49542118,800000,80.0,202108,0.0045787472950633,2
600006.SH,20210930,19.191431188400657,20.20970981335614,18.714392376103696,19.07545696828122,2623403,50042611.03695986,800000,80.0,202109,-0.0192010266400037,2
600006.SH,20211029,18.719446820339797,19.170204515715355,17.666854827195213,18.691170980235988,2600402,48604558.399347626,800000,80.0,202110,-0.0201455718038222,2
600006.SH,20211130,19.267397265758397,19.568580719365244,18.935896996790447,19.164216503302484,2144026,41088578.45270961,800000,80.0,202111,0.0253085011937825,2
600006.SH,20211231,18.974113551279583,19.41300610767276,18.755353793383296,18.77211492581288,2254601,42323629.08385264,800000,80.0,202112,-0.0204600891156722,2
600006.SH,20220131,19.873923279090132,20.40379828420071,19.65191275430332,19.83642826582246,2843840,56411628.15947654,800000,80.0,202201,0.0566965067183815,2
600006.SH,20220228,18.719934994127424,19.336551303263345,18.033234771280767,18.837941916054195,1862501,35085685.65659285,800000,80.0,202202,-0.0503359947863509,2
600006.SH,20220331,18.831301890604745,19.70339841028882,18.670322783579604,18.987320238073004,2459661,46702371.08409888,800000,80.0,202203,0.0079296519059497,2
600006.SH,20220429,17.831372122623424,18.173146332999583,16.87070937339859,17.9272524584877,2177748,39041038.18696667,800000,80.0,202204,-0.0558302997102074,2
600006.SH,20220531,17.577211421335804,18.79133728805297,17.2753634200542,18.073809335458428,2197739,39721515.65510107,800000,80.0,202205,0.0081750885870601,2
600006.SH,20220630,18.80493220172641,19.24255669435358,18.242468309825814,18.63454239709987,2362295,44020286.33195704,800000,80.0,202206,0.0310246197264767,2
600006.SH,20220729,20.432551266467627,21.09990567293836,19.626492755135104,20.429584944613683,2268486,46344227.43266691,800000,80.0,202207,0.0963287699403436,2
600006.SH,20220831,17.83695663601944,18.402500502578494,17.204164855470538,18.277326068979686,3329852,60860790.76544415,800000,80.0,202208,-0.105350102876243,2
600006.SH,20220930,15.952584175410726,16.285735545469286,15.90164689445527,15.951530047903288,939486,14986239.158584468,800000,80.0,202209,-0.1272503435293932,2
600006.SH,20221031,15.779280991686472,16.054283546104383,15.14678942039291,15.951229920390302,2208997,35236219.04045241,800000,80.0,202210,-1.881496709610353e-05,2
600006.SH,20221130,16.08039973927994,16.427579385411686,15.137462121837435,16.048312002605883,2332580,37433971.61103843,800000,80.0,202211,0.0060861816110795,2
600006.SH,20221230,17.217832836326266,17.25013902805803,16.149567679261445,17.132368428543643,2560966,43875413.0449737,800000,80.0,202212,0.0675495607115399,2
600006.SH,20230131,15.654735385780787,16.40509327491163,14.894994176585696,15.594285953221336,3061633,47743980.4858189,800000,80.0,202301,-0.0897764066735665,2
600006.SH,20230228,14.42060091721936,14.529465077635496,13.716196271509231,14.384268763660153,1148687,16523022.533322489,800000,80.0,202302,-0.0775936258441656,2
600006.SH,20230331,14.414676504744646,14.432986230754642,13.65356941651867,14.10578299839115,2213811,31227537.565451317,800000,80.0,202303,-0.0193604395082326,2
600006.SH,20230428,14.726048748246823,14.97437604988985,14.066978512673924,14.43920921533226,1547170,22339911.32168561,800000,80.0,202304,0.0236375546808806,2
600006.SH,20230531,12.975496107983924,13.024750350161945,12.811476102219778,12.954318792269373,1435785,18599616.60715848,800000,80.0,202305,-0.1028373784823448,2
600006.SH,20230630,12.824877129135045,13.252175668164714,12.566835180336128,12.90678428929466,2140332,27624803.43147462,800000,80.0,202306,-0.003669394256615,2
600006.SH,20230731,12.123400581367838,12.81966390439418,11.862727275047902,12.263453247789045,2758302,33826307.620283015,800000,80.0,202307,-0.0498444095047917,2
600006.SH,20230831,11.472206227000036,12.04995908601251,11.4127608119981,11.605617423521547,2706871,31414909.2408252,800000,80.0,202308,-0.0536419726952598,2
600006.SH,20230929,10.579207422212113,10.579207422212113,10.073163716539456,10.486775494933372,2736385,28695855.162703257,800000,80.0,202309,-0.0964052051483772,2
600006.SH,20231031,10.320832027796092,10.578000277381664,10.030388683816737,10.441049192147885,2145353,22399736.20752204,800000,80.0,202310,-0.0043603777736618,2
600006.SH,20231130,10.783218632217825,10.990065390112884,10.393962178233238,10.75152459177584,2525984,27158179.094432306,800000,80.0,202311,0.0297360345607267,2
600006.SH,20231229,11.090306825456322,11.63368770039324,10.643658031289553,11.225376402538142,3647656,40946311.58697667,800000,80.0,202312,0.0440729876695593,2
600006.SH,20240131,10.62662434427153,11.052256260407988,10.62662434427153,10.75684626425591,2572592,27672976.644654643,800000,80.0,202401,-0.0417384790924509,2
600006.SH,20240229,10.374635439869497,11.078492240448249,10.055422655637225,10.526129551745118,3463722,36459586.50322971,800000,80.0,202402,-0.0214483601273958,2
600006.SH,20240329,11.321547891366803,12.010948130585218,10.83249048025452,11.405254923630384,2806230,32005768.52433929,800000,80.0,202403,0.083518387985213,2
600006.SH,20240430,10.98574474377205,11.096668107407426,10.329421820979157,10.96092124235125,2914413,31944651.36068463,800000,80.0,202404,-0.0389586803849975,2
600006.SH,20240531,10.47239458253985,10.71434605714095,10.340052307803552,10.522860720038206,1737700,18285575.073210392,800000,80.0,202405,-0.0399656664460325,2
600006.SH,20240628,9.531513202670212,9.823019779819957,9.304210033711865,9.518928405539455,2521826,24005081.145227943,800000,80.0,202406,-0.0954048847750124,2
600006.SH,20240731,9.530072784702654,9.654867862347212,9.27523162703855,9.580314322984924,2326680,22290325.729002565,800000,80.0,202407,0.0064488264676667,2
600006.SH,20240830,9.376641481406892,9.596084466351687,8.982807408486703,9.385649431974842,2846943,26720408.950814757,800000,80.0,202408,-0.0203192593110485,2
600006.SH,20240930,10.10994073975226,10.262295431230555,9.673447380747366,10.114708533858089,2532830,25618837.215811778,800000,80.0,202409,0.0776780666236585,2
600006.SH,20241031,10.770573549458549,10.770573549458549,10.169360653774673,10.555972907745083,3308074,34919939.52081592,800000,80.0,202410,0.0436260098261758,2
600006.SH,20241129,10.229307258090822,10.523425263979297,10.229307258090822,10.339943360571027,2457880,25414339.98708032,800000,80.0,202411,-0.020465147936819,2
600006.SH,20241231,10.01779958742764,10.5486982345727,10.01779958742764,10.143074232821547,2186128,22174058.58644971,800000,80.0,202412,-0.0190396717742374,2
600006.SH,20250131,10.292914479440777,10.97684593652851,10.09462279008485,10.571018576556574,2853532,30164739.780798636,800000,80.0,202501,0.0421907928417064,2
600006.SH,20250228,10.028276495004071,10.27219126884305,9.77597083986656,9.97587136847487,3182539,31748599.689154644,800000,80.0,202502,-0.0562998923681362,2
600006.SH,20250331,9.206250808841649,9.783368873598295,9.087276058700436,9.267956892832144,1893802,17551675.2995593,800000,80.0,202503,-0.0709626707777962,2
600006.SH,20250430,9.693307701111822,10.359215184234428,9.693307701111822,9.813190928877642,2779338,27274174.44988493,800000,80.0,202504,0.0588300142469568,2
600006.SH,20250530,9.561774608510808,9.755560997254236,9.254390548055012,9.568346668227722,3207411,30689620.355486948,800000,80.0,202505,-0.0249505244954938,2
600006.SH,20250630,9.34640557087404,9.36193085883792,8.759148349538568,9.097160940467113,3061757,27853296.18960176,800000,80.0,202506,-0.04924421575623,2
600006.SH,20250731,9.47090838671681,9.862892591037031,9.093092968597215,9.501968052858818,2978402,28300680.652570806,800000,80.0,202507,0.044498180810564,2
600006.SH,20250829,9.448214232976811,9.647701769604668,9.203961830897084,9.563241220200718,2373130,22694814.63689493,800000,80.0,202508,0.0064484712010228,2
600006.SH,20250930,8.660266997601557,8.712054385722908,8.491238263280806,8.65535877283423,2146142,18575628.987448,800000,80.0,202509,-0.0949345965935419,2
600006.SH,20251031,8.429910614942415,8.835410829713314,8.174244763473629,8.40295202875398,2944340,24741147.77634149,800000,80.0,202510,-0.0291619042843672,2
600006.SH,20251128,8.819194202370486,8.900307004500494,8.155710646741891,8.667396440230643,3352215,29054976.357887767,800000,80.0,202511,0.031470417845034,2
