ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600004.SH,20210430,15.4380560590646,15.63276965939122,15.210141789400634,15.434499588369372,1730307,26706422.679252643,6000000,600.0,202104,0.0324179490688523,5
600004.SH,20210531,16.447150967467547,17.311035870427776,15.56845235864018,16.423023426163358,3278289,53839417.04473365,6000000,600.0,202105,0.0640463807805524,5
600004.SH,20210630,17.28100579791332,17.56972287064469,16.11460554083797,16.912432368994747,2369495,40073923.9361712,6000000,600.0,202106,0.0298001732160788,5
600004.SH,20210730,18.013378978887605,18.188501458313784,17.589023020583014,17.706741356679345,2167246,38374864.37829788,6000000,600.0,202107,0.0469659816136671,5
600004.SH,20210831,18.11952878036788,18.92327519046818,17.287500106923,18.173596280043856,2756243,50090847.53169692,6000000,600.0,202108,0.0263659424374211,5
600004.SH,20210930,19.25364792915498,19.25364792915498,17.822620155003378,18.84639826859767,2770497,52213889.86395504,6000000,600.0,202109,0.0370208503692033,5
600004.SH,20211029,17.535235236858913,18.189104765275296,16.75470466119488,17.767501042996777,2421215,43018940.037819445,6000000,600.0,202110,-0.0572468654341545,5
600004.SH,20211130,19.791028151682063,20.151121997483628,18.526744808774364,19.587545186200845,2987443,58516674.75369941,6000000,600.0,202111,0.1024366982615969,5
600004.SH,20211231,20.193620636139016,20.69288582893425,20.022581508356325,20.188048184513203,1478445,29846918.898152623,6000000,600.0,202112,0.0306573893054962,5
600004.SH,20220131,20.338867252053003,21.58098207713718,19.87952157433252,20.56752848757973,2135704,43926152.861037984,6000000,600.0,202201,0.0187972754769645,5
600004.SH,20220228,22.245909648720183,22.622600867825167,22.011609967200958,22.24631474886068,1809940,40264494.9165529,6000000,600.0,202202,0.0816231401986256,5
600004.SH,20220331,22.78529057139329,23.53552252352221,21.582224193951912,22.92131738966927,2556314,58594084.54165501,6000000,600.0,202203,0.0303422228997798,5
600004.SH,20220429,23.199098116136803,24.04180676158159,22.878851994003707,23.05044525958355,1863771,42960751.41189929,6000000,600.0,202204,0.0056335274155088,5
600004.SH,20220531,22.82905595044108,23.529348414510928,22.474328810218275,23.11883786717489,1933082,44690609.34195416,6000000,600.0,202205,0.0029670840116591,5
600004.SH,20220630,24.108783531450214,25.04243085930376,22.94813617749073,24.268019839192757,3228361,78345928.79607616,6000000,600.0,202206,0.0497076011614547,5
600004.SH,20220729,22.355259122286025,22.56526132330403,21.143279043134704,22.22530789614277,2336598,51931609.9795114,6000000,600.0,202207,-0.0841729962553853,5
600004.SH,20220831,21.032103719255502,22.056332438381855,19.918826045926117,21.053690142990117,3059102,64405385.62380134,6000000,600.0,202208,-0.0527154790668159,5
600004.SH,20220930,21.62624941289073,22.85299908551902,20.55399370472121,21.860463107968847,3068956,67088799.41797964,6000000,600.0,202209,0.0383197890488262,5
600004.SH,20221031,23.5477985170317,23.5477985170317,22.749117016690374,23.465964754904192,2276339,53416490.74421386,6000000,600.0,202210,0.0734431671921025,5
600004.SH,20221130,23.635083621442156,23.884288888544923,23.02100330787736,23.24850546418067,894448,20794579.215425476,6000000,600.0,202211,-0.0092670083243892,5
600004.SH,20221230,22.702266015219223,24.450340584785,22.702266015219223,23.137086437154696,2487144,57545265.70965068,6000000,600.0,202212,-0.0047925242849541,5
600004.SH,20230131,22.73421279963939,24.114069775051323,22.46404762753896,22.919189055878384,2646380,60652883.53369544,6000000,600.0,202301,-0.009417667253315,5
600004.SH,20230228,21.3859270751619,22.492169608134613,20.81995154690656,21.490550630403543,2079930,44698840.97269524,6000000,600.0,202302,-0.0623337248971476,5
600004.SH,20230331,21.24069817486377,22.0037573975453,20.018852105466017,21.23512009052761,3013477,63991545.98504288,6000000,600.0,202303,-0.0118857140642345,5
600004.SH,20230428,19.74459313083794,20.56544403763184,19.16332741931249,19.84209809436471,3019984,59922818.77141192,6000000,600.0,202304,-0.065599911383797,5
600004.SH,20230531,20.69265223821232,21.5188266606122,20.607742477775,20.75903907135904,1477198,30665210.99813343,6000000,600.0,202305,0.0462118961731543,5
600004.SH,20230630,21.960007547595836,22.106260948793267,21.1907821110645,22.10475842625676,1947218,43042783.49325884,6000000,600.0,202306,0.0648257055768248,5
600004.SH,20230731,20.98365463631604,21.798369191791014,20.210885038947485,20.74390321961541,3519929,73017066.51591766,6000000,600.0,202307,-0.0615639031379271,5
600004.SH,20230831,20.88901581926555,21.462053612945688,20.88901581926555,21.2532374183351,1224488,26024334.17990231,6000000,600.0,202308,0.0245534407544893,5
600004.SH,20230929,19.29672582504447,20.337438087813265,18.89020393869021,19.457912493283477,2098596,40834297.32675473,6000000,600.0,202309,-0.0844730094391551,5
600004.SH,20231031,18.115814417287197,18.86477836468888,17.388768014719403,18.129652692539462,2578619,46749466.89638343,6000000,600.0,202310,-0.068263222028699,5
600004.SH,20231130,19.17412594692424,19.17939771489264,18.16418552373103,18.949323678513817,2504088,47450774.03148231,6000000,600.0,202311,0.0452116209767026,5
600004.SH,20231229,20.116370716280628,20.38665620239118,18.98579423589948,20.10555113397901,2262042,45479601.09820814,6000000,600.0,202312,0.0610168191267008,5
600004.SH,20240131,21.679923266248387,21.78958596929906,20.423942037170168,21.431732371526568,1892518,40559939.28429672,6000000,600.0,202401,0.0659609492279111,5
600004.SH,20240229,22.00453332943004,22.049743669832296,20.699049716215114,21.852892015536053,2318808,50672660.82876112,6000000,600.0,202402,0.0196512179560912,5
600004.SH,20240329,21.27995705627655,22.34803638288236,21.27995705627655,21.651165603628336,1724514,37337738.19977552,6000000,600.0,202403,-0.0092311082562575,5
600004.SH,20240430,21.412576744611503,21.953894885730147,21.147653595220348,21.40096287759684,1998708,42774275.711155824,6000000,600.0,202404,-0.011556085737461,5
600004.SH,20240531,22.01287891539188,22.739492038225197,21.37456754740361,21.726517830868293,2688018,58401271.00669493,6000000,600.0,202405,0.0152121638233508,5
600004.SH,20240628,21.210753730608246,21.647497429248443,20.882387872804586,20.97849400810069,2247359,47146207.315551154,6000000,600.0,202406,-0.0344290708980909,5
600004.SH,20240731,22.16963741506406,23.272666463458417,21.833339621609024,22.362883227175622,2379763,53218362.07735315,6000000,600.0,202407,0.0659908770639285,5
600004.SH,20240830,22.05341429885047,23.22425152175851,21.08228935231047,22.34696852719514,2123315,47449653.47832135,6000000,600.0,202408,-0.0007116568923073,5
600004.SH,20240930,22.860032563460383,23.41598668908336,22.17287550072698,22.684805599505136,2443168,55422791.12693176,6000000,600.0,202409,0.015117803199967,5
600004.SH,20241031,22.24256226965828,22.24256226965828,21.160611333754414,22.089731683193296,2291004,50607663.64512257,6000000,600.0,202410,-0.0262322687184421,5
600004.SH,20241129,23.40171733317215,23.659168488170632,22.473035226244768,23.014868178883297,2206553,50783526.42471948,6000000,600.0,202411,0.0418808389779528,5
600004.SH,20241231,23.78813113805768,25.05683725348069,23.18555341205932,23.769832009618604,3197900,76013545.78355934,6000000,600.0,202412,0.0328033089247934,5
600004.SH,20250131,23.72266863183108,24.620111870388644,22.61933648015483,23.505438510355575,2609335,61333563.395418674,6000000,600.0,202501,-0.0111230697447098,5
600004.SH,20250228,21.02851973957172,21.55335064139401,20.954246760510884,21.081250470477077,1899346,40040588.75609875,6000000,600.0,202502,-0.1031330701960954,5
600004.SH,20250331,22.624343365197294,23.07375595916702,22.624343365197294,22.814376723691684,1931027,44055177.44162018,6000000,600.0,202503,0.0822117386082832,5
600004.SH,20250430,24.30273672147862,24.95528842068115,22.80674328989001,23.93770610456163,2152794,51532950.07566365,6000000,600.0,202504,0.0492377852121386,5
600004.SH,20250530,25.12367171124167,26.69120174540267,24.42138970784464,25.33992546102876,2740857,69453112.07933891,6000000,600.0,202505,0.058577849955302,5
600004.SH,20250630,24.55987899411028,25.893414873057228,23.637560716624964,24.706897738873774,3176288,78476222.80521192,6000000,600.0,202506,-0.0249814358423642,5
600004.SH,20250731,25.613950729457923,26.08498610252181,24.924799825638036,25.25801417594177,2367217,59791200.54353035,6000000,600.0,202507,0.0223061771207668,5
600004.SH,20250829,27.15776705193697,28.23690083529665,26.96338022104125,26.96357565294778,1806310,48704576.33767611,6000000,600.0,202508,0.0675255570420321,5
600004.SH,20250930,27.30428366127057,28.439590521185465,26.5816652289508,27.2614312600528,2101944,57302001.86848042,6000000,600.0,202509,0.0110465915551691,5
600004.SH,20251031,27.36710583756493,27.73692257023112,25.351594316175373,26.8230863582486,2032767,54525084.78719794,6000000,600.0,202510,-0.0160793062412141,5
600004.SH,20251128,26.526309361690576,26.574865696679893,25.76069252266696,26.20537712631886,1852431,48543652.95548397,6000000,600.0,202511,-0.023029014024696,5
